Label;indegree;outdegree;Degree;modularity_class;eigencentrality;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;X;Y;Size;Color
rckstarcat;0;1;1;413;0;1;1;1;0;0.92226;0.663337;0;"#c0c0c0"
taesanjelek;1;0;1;413;0.004568;0;0;0;0;0.915988;0.675533;0;"#c0c0c0"
ResiReborn;0;1;1;414;0;1;1;1;0;0.235941;0.745258;0;"#c0c0c0"
luarnalarmu;0;1;1;415;0;1;1;1;0;0.765155;0.076499;0;"#c0c0c0"
ChristiAgui789;1;0;1;415;0.004568;0;0;0;0;0.765109;0.09044;0;"#c0c0c0"
Leehqan;0;2;2;416;0;1;1;1;0;0.67704;0.862908;0.005848;"#c0c0c0"
Wonyounyg;1;0;1;416;0.004568;0;0;0;0;0.649582;0.86086;0;"#c0c0c0"
Wonyounyggg;1;0;1;416;0.004568;0;0;0;0;0.698851;0.865843;0;"#c0c0c0"
roni_estewe;1;0;1;406;0.004568;0;0;0;0;0.567555;0.152135;0;"#c0c0c0"
xsravenclaw;0;1;1;417;0;1;1;1;0;0.340529;0.068133;0;"#c0c0c0"
virlysdiary;1;0;1;417;0.004568;0;0;0;0;0.32347;0.04769;0;"#c0c0c0"
beritairn1;0;1;1;418;0;1;1;1;0;0.923145;0.325461;0;"#c0c0c0"
BeritaIrn;1;0;1;418;0.004568;0;0;0;0;0.939981;0.324163;0;"#c0c0c0"
tapskyyyyy;0;1;1;219;0;1;1;1;0;0.255704;0.680709;0;"#c0c0c0"
gelawalters;0;1;1;419;0;1;1;1;0;0.937395;0.283206;0;"#c0c0c0"
seyaphine;1;0;1;419;0.004568;0;0;0;0;0.944224;0.271274;0;"#c0c0c0"
sweetcryshant;0;1;1;420;0;1;1;1;0;0.038732;0.339835;0;"#c0c0c0"
polcalyn;1;0;1;420;0.004568;0;0;0;0;0.05391;0.341534;0;"#c0c0c0"
YHwldy;0;1;1;421;0;1;1;1;0;0.00081;0.464557;0;"#c0c0c0"
wonpilnininyu;1;0;1;421;0.004568;0;0;0;0;0.013112;0.457436;0;"#c0c0c0"
BrokenCHIGIRI;0;1;1;422;0;1;1;1;0;0.104716;0.414621;0;"#c0c0c0"
StaffSoshiro;1;0;1;422;0.004568;0;0;0;0;0.113009;0.425413;0;"#c0c0c0"
money_for_life_;0;1;1;75;0;2;0.666667;0.75;0;0.606144;0.565831;0;"#00e3ff"
mnjungkooki;0;1;1;423;0;1;1;1;0;0.277477;0.947441;0;"#c0c0c0"
KOKO199X;1;0;1;423;0.004568;0;0;0;0;0.263413;0.940583;0;"#c0c0c0"
jalkke;0;2;2;424;0;1;1;1;0;0.210691;0.750642;0.005848;"#c0c0c0"
1;1;0;1;424;0.004568;0;0;0;0;0.222789;0.756605;0;"#c0c0c0"
OfBerryTales;1;0;1;424;0.004568;0;0;0;0;0.208255;0.737294;0;"#c0c0c0"
GGMU315;0;4;4;370;0;2;0.833333;0.9;0;0.408148;0.736259;0.017544;"#c0c0c0"
PNS_Ababil;5;0;5;618;0.02284;0;0;0;0;0.45592;0.669181;0.023392;"#ff56b5"
InD4hR4tnA;0;2;2;337;0;1;1;1;0;0.27944;0.649308;0.005848;"#5d426a"
SETYAKI22965702;1;0;1;337;0.004568;0;0;0;0;0.243055;0.614371;0;"#5d426a"
fx_raptor;0;1;1;425;0;1;1;1;0;0.726404;0.083737;0;"#c0c0c0"
HM_DaKieng;1;0;1;425;0.004568;0;0;0;0;0.711733;0.061152;0;"#c0c0c0"
inikomedo;0;1;1;426;0;1;1;1;0;0.748928;0.111259;0;"#c0c0c0"
eiwaiwaiei;1;0;1;426;0.004568;0;0;0;0;0.763616;0.104307;0;"#c0c0c0"
poettoearth;0;1;1;427;0;1;1;1;0;0.784718;0.16482;0;"#c0c0c0"
hirunkisses;1;0;1;427;0.004568;0;0;0;0;0.779693;0.17684;0;"#c0c0c0"
DroneEmpritOffc;0;1;1;428;0;1;1;1;0;0.359629;0.953681;0;"#c0c0c0"
ismailfahmi;1;0;1;428;0.004568;0;0;0;0;0.360301;0.937281;0;"#c0c0c0"
__Rhnnjb;0;1;1;429;0;1;1;1;0;0.416927;0.94708;0;"#c0c0c0"
tuk4ngw4rnet;1;0;1;429;0.004568;0;0;0;0;0.428439;0.954517;0;"#c0c0c0"
Arya010787;0;13;13;608;0;1;1;1;0;0.576497;0.491806;0.070175;"#00d737"
senjakelam07;2;0;2;246;0.009136;0;0;0;0;0.538298;0.494226;0.005848;"#35b3ff"
bambang_shukaro;0;1;1;246;0;1;1;1;0;0.319748;0.338298;0;"#35b3ff"
winnynygf;0;1;1;430;0;1;1;1;0;0.187276;0.14358;0;"#c0c0c0"
terompetcina;1;0;1;430;0.004568;0;0;0;0;0.173584;0.141463;0;"#c0c0c0"
Hainbn;0;3;3;578;0;1;1;1;0;0.294652;0.169554;0.011696;"#c0c0c0"
ennhypeniki;1;0;1;578;0.004568;0;0;0;0;0.30986;0.173341;0;"#c0c0c0"
Sungchanvc;1;0;1;578;0.004568;0;0;0;0;0.289906;0.192563;0;"#c0c0c0"
unvoltots;2;0;2;578;0.009136;0;0;0;0;0.282954;0.178956;0.005848;"#c0c0c0"
milkitaeeee;0;2;2;431;0;1;1;1;0;0.141652;0.399516;0.005848;"#c0c0c0"
illeraxs;1;0;1;431;0.004568;0;0;0;0;0.150146;0.416879;0;"#c0c0c0"
xrsmy31;1;0;1;431;0.004568;0;0;0;0;0.143993;0.384138;0;"#c0c0c0"
AzmiFaiqoh;0;2;2;618;0;2;0.625;0.7;0;0.542938;0.657253;0.005848;"#ff56b5"
zzeyanne;0;1;1;432;0;1;1;1;0;0.936747;0.364318;0;"#c0c0c0"
licoqice;1;0;1;432;0.004568;0;0;0;0;0.921941;0.375244;0;"#c0c0c0"
Hnirankara;1;1;2;536;0.004568;1;1;1;0;0.592521;0.515436;0.005848;"#ffa584"
Mas2Reborn;0;3;3;437;0;1;1;1;0;0.523638;0.224892;0.011696;"#00d0d2"
Carbaroxabane;1;0;1;437;0.004568;0;0;0;0;0.511038;0.177171;0;"#00d0d2"
profesor_saham;3;0;3;437;0.013704;0;0;0;0;0.588592;0.253321;0.011696;"#00d0d2"
LoneIlySt;0;1;1;433;0;1;1;1;0;0.856291;0.184979;0;"#c0c0c0"
dailymbun;1;0;1;433;0.004568;0;0;0;0;0.861557;0.197544;0;"#c0c0c0"
taqibalqibul;0;1;1;434;0;1;1;1;0;0.888596;0.491957;0;"#c0c0c0"
praditavanjava;1;0;1;434;0.004568;0;0;0;0;0.901792;0.495609;0;"#c0c0c0"
rdhn333;0;7;7;437;0;2;0.818182;0.888889;0;0.61806;0.35498;0.035088;"#00d0d2"
LMFAIQ;1;1;2;437;0.004568;1;1;1;0;0.703992;0.351621;0.005848;"#00d0d2"
syzuhri;1;0;1;437;0.004568;0;0;0;0;0.6687;0.310779;0;"#00d0d2"
snoopytsinghua;0;1;1;435;0;1;1;1;0;0.019084;0.36182;0;"#c0c0c0"
kaelael4;1;0;1;435;0.004568;0;0;0;0;0.030992;0.357392;0;"#c0c0c0"
Byeopn;0;2;2;436;0;1;1;1;0;0.243225;0.071374;0.005848;"#c0c0c0"
ubieties;1;0;1;436;0.004568;0;0;0;0;0.230515;0.079491;0;"#c0c0c0"
micibiku;0;1;1;437;0;1;1;1;0;0.616183;0.200321;0;"#00d0d2"
ksseeulgi;0;1;1;438;0;1;1;1;0;0.267764;0.101908;0;"#c0c0c0"
byNotre;1;0;1;438;0.004568;0;0;0;0;0.259292;0.092249;0;"#c0c0c0"
GYUDAMIE;0;1;1;439;0;1;1;1;0;0.741145;0.152859;0;"#c0c0c0"
mrshuastic;1;0;1;439;0.004568;0;0;0;0;0.74761;0.163889;0;"#c0c0c0"
OldtownClamanya;2;0;2;578;0.009136;0;0;0;0;0.254122;0.211254;0.005848;"#c0c0c0"
IrawanRommi;5;18;23;608;0.030668;2;0.725;0.810345;0.000007;0.520137;0.535308;0.128655;"#00d737"
dydyaa2;1;0;1;608;0.017871;0;0;0;0;0.509165;0.591469;0;"#00d737"
alterego0w;0;1;1;440;0;1;1;1;0;0.012428;0.608787;0;"#c0c0c0"
ykfear;1;0;1;440;0.004568;0;0;0;0;0.021515;0.63289;0;"#c0c0c0"
defalpha;0;1;1;618;0;2;0.571429;0.625;0;0.664814;0.641307;0;"#ff56b5"
jaarxsn;0;1;1;446;0;1;1;1;0;0.723777;0.870869;0;"#c0c0c0"
lightofhwasan;2;0;2;446;0.009136;0;0;0;0;0.709318;0.891162;0.005848;"#c0c0c0"
mydqei;0;2;2;446;0;1;1;1;0;0.684208;0.905351;0.005848;"#c0c0c0"
alohaki22;1;0;1;75;0.100953;0;0;0;0;0.845793;0.505761;0;"#00e3ff"
cipaku225;1;0;1;75;0.100953;0;0;0;0;0.855793;0.592548;0;"#00e3ff"
querenciay;0;1;1;441;0;1;1;1;0;0.087649;0.244925;0;"#c0c0c0"
ancridh;1;0;1;441;0.004568;0;0;0;0;0.100234;0.221781;0;"#c0c0c0"
PDemokrat;1;0;1;608;0.012396;0;0;0;0;0.577852;0.577274;0;"#00d737"
AlmaghribiS;2;0;2;608;0.030267;0;0;0;0;0.503637;0.557972;0.005848;"#00d737"
temanduit;2;0;2;608;0.030267;0;0;0;0;0.552238;0.558928;0.005848;"#00d737"
gandaputrii;0;1;1;75;0;1;1;1;0;0.646253;0.581739;0;"#00e3ff"
RnKtoncom;0;1;1;608;0;1;1;1;0;0.632522;0.609686;0;"#00d737"
fr1580457025639;1;0;1;75;0.100953;0;0;0;0;0.833594;0.473202;0;"#00e3ff"
xsunoc;0;1;1;442;0;1;1;1;0;0.995807;0.556793;0;"#c0c0c0"
nathanielriki;1;0;1;442;0.004568;0;0;0;0;0.994815;0.572257;0;"#c0c0c0"
uniang_kamek;0;2;2;344;0;1;1;1;0;0.412936;0.350406;0.005848;"#00c381"
deuvshka;1;0;1;344;0.004568;0;0;0;0;0.388067;0.268812;0;"#00c381"
WarsaWahyu;0;2;2;618;0;1;1;1;0;0.762684;0.576787;0.005848;"#ff56b5"
seraphinartsen;1;0;1;618;0.004568;0;0;0;0;0.775207;0.524579;0;"#ff56b5"
blueforMW;0;1;1;443;0;1;1;1;0;0.135204;0.730428;0;"#c0c0c0"
phutrinajae;1;0;1;443;0.004568;0;0;0;0;0.143884;0.747205;0;"#c0c0c0"
oohcanadaaa;0;1;1;444;0;1;1;1;0;0.9582;0.416655;0;"#c0c0c0"
jaeminenahceah;1;0;1;444;0.004568;0;0;0;0;0.976872;0.413696;0;"#c0c0c0"
KtkungTmnSndiri;0;1;1;287;0;1;1;1;0;0.688826;0.220808;0;"#babaaf"
perand_r;0;3;3;148;0;1;1;1;0;0.387228;0.295411;0.011696;"#00a7d4"
galaxours;0;1;1;445;0;1;1;1;0;0.809414;0.789313;0;"#c0c0c0"
ggumx;1;0;1;445;0.004568;0;0;0;0;0.795673;0.795442;0;"#c0c0c0"
Ideationsm;1;0;1;446;0.004568;0;0;0;0;0.667439;0.924643;0;"#c0c0c0"
lvydvybb;0;2;2;447;0;1;1;1;0;0.105752;0.54658;0.005848;"#c0c0c0"
teragsn;1;0;1;447;0.004568;0;0;0;0;0.130681;0.556215;0;"#c0c0c0"
areuokaybby;1;0;1;447;0.004568;0;0;0;0;0.092741;0.543562;0;"#c0c0c0"
JPGunarto;0;7;7;618;0;2;0.818182;0.888889;0;0.524025;0.578249;0.035088;"#ff56b5"
mfagnetic;0;1;1;448;0;1;1;1;0;0.230018;0.854885;0;"#c0c0c0"
Collacteral;1;0;1;448;0.004568;0;0;0;0;0.229181;0.841507;0;"#c0c0c0"
cupang_fish;0;5;5;618;0;1;1;1;0;0.717927;0.688558;0.023392;"#ff56b5"
ochdn;1;0;1;618;0.004568;0;0;0;0;0.691401;0.719358;0;"#ff56b5"
senjatanuklir;1;0;1;618;0.004568;0;0;0;0;0.706056;0.713017;0;"#ff56b5"
LabaIgnas36658;0;1;1;233;0;1;1;1;0;0.71128;0.427743;0;"#dba600"
rikiAiza;0;4;4;536;0;1;1;1;0;0.637164;0.398764;0.017544;"#ffa584"
Atiiiiiiiiiihhh;1;0;1;536;0.004568;0;0;0;0;0.692636;0.356509;0;"#ffa584"
uchinagyatt;0;1;1;449;0;1;1;1;0;0.698421;0.880824;0;"#c0c0c0"
ellianaille;1;0;1;449;0.004568;0;0;0;0;0.686976;0.872962;0;"#c0c0c0"
mccandjcw;1;0;1;75;0.100953;0;0;0;0;0.787647;0.505961;0;"#00e3ff"
etherealuminsce;0;1;1;450;0;1;1;1;0;0.798051;0.869192;0;"#c0c0c0"
PopBase;1;0;1;450;0.004568;0;0;0;0;0.808769;0.877708;0;"#c0c0c0"
mizukiharuu;1;0;1;75;0.100953;0;0;0;0;0.832663;0.542177;0;"#00e3ff"
pxft02;0;1;1;451;0;1;1;1;0;0.534118;0.064788;0;"#c0c0c0"
xitssmarcooo;1;0;1;451;0.004568;0;0;0;0;0.540155;0.053222;0;"#c0c0c0"
xtxaxfxk;0;3;3;452;0;1;1;1;0;0.344111;0.847793;0.011696;"#c0c0c0"
qxntolqu;1;0;1;452;0.004568;0;0;0;0;0.339289;0.833589;0;"#c0c0c0"
swara1st;1;0;1;452;0.004568;0;0;0;0;0.357141;0.851052;0;"#c0c0c0"
happyme119;0;5;5;110;0;1;1;1;0;0.696507;0.229714;0.023392;"#99d27a"
agungwarancak;1;0;1;110;0.004568;0;0;0;0;0.681016;0.194747;0;"#99d27a"
mimiharumi1988;0;1;1;453;0;1;1;1;0;0.39209;0.936767;0;"#c0c0c0"
yoongisbaey;1;0;1;453;0.004568;0;0;0;0;0.372534;0.944355;0;"#c0c0c0"
mhmmdhsm;1;0;1;452;0.004568;0;0;0;0;0.328216;0.842775;0;"#c0c0c0"
Vinandya42;2;0;2;75;0.105521;0;0;0;0;0.83604;0.493889;0.005848;"#00e3ff"
psowi;0;1;1;75;0;1;1;1;0;0.623058;0.585632;0;"#00e3ff"
Iverneslight;0;1;1;454;0;1;1;1;0;0.0722;0.347787;0;"#c0c0c0"
soofiajoanna;1;0;1;454;0.004568;0;0;0;0;0.100132;0.348087;0;"#c0c0c0"
chifuynu;0;1;1;455;0;1;1;1;0;0.263598;0.127651;0;"#c0c0c0"
BrokenHOSHINA;1;0;1;455;0.004568;0;0;0;0;0.27354;0.116832;0;"#c0c0c0"
Mimin_Jelita;0;4;4;246;0;2;0.833333;0.9;0;0.463272;0.488873;0.017544;"#35b3ff"
kkasihiel;0;2;2;456;0;1;1;1;0;0.86586;0.728342;0.005848;"#c0c0c0"
Zhephirazhdfi;1;0;1;456;0.004568;0;0;0;0;0.853389;0.733089;0;"#c0c0c0"
elowences;1;0;1;456;0.004568;0;0;0;0;0.872027;0.743216;0;"#c0c0c0"
AchmadY56508123;0;3;3;359;0;1;1;1;0;0.60015;0.643301;0.011696;"#ff86ff"
atr_bpn;1;0;1;359;0.004568;0;0;0;0;0.629248;0.731214;0;"#ff86ff"
nusronwahid;1;0;1;359;0.004568;0;0;0;0;0.618678;0.721485;0;"#ff86ff"
Haeeseung;0;2;2;578;0;1;1;1;0;0.248221;0.32239;0.005848;"#c0c0c0"
purkgowon;1;0;1;578;0.004568;0;0;0;0;0.230302;0.351834;0;"#c0c0c0"
jaemain;3;0;3;578;0.013704;0;0;0;0;0.250959;0.272699;0.011696;"#c0c0c0"
mcfllurryyy;0;1;1;457;0;1;1;1;0;0.853492;0.769245;0;"#c0c0c0"
halfhateu;1;0;1;457;0.004568;0;0;0;0;0.838301;0.765469;0;"#c0c0c0"
R4uf_85;0;2;2;550;0;1;1;1;0;0.81807;0.752923;0.005848;"#c0c0c0"
DonKintil;1;0;1;550;0.004568;0;0;0;0;0.810721;0.775561;0;"#c0c0c0"
erlanishere;2;0;2;550;0.009136;0;0;0;0;0.822262;0.724833;0.005848;"#c0c0c0"
ggeomsa;0;1;1;458;0;1;1;1;0;0.158753;0.65443;0;"#c0c0c0"
schwarzeroos;1;0;1;458;0.004568;0;0;0;0;0.164233;0.667087;0;"#c0c0c0"
nyamukbtina;0;1;1;459;0;1;1;1;0;0.254251;0.195394;0;"#c0c0c0"
yokkitanabung;1;0;1;459;0.004568;0;0;0;0;0.245061;0.183078;0;"#c0c0c0"
KenapaGwWNI;0;5;5;141;0;1;1;1;0;0.316605;0.202661;0.023392;"#c0c0c0"
aimr0d;2;0;2;141;0.009136;0;0;0;0;0.299728;0.235666;0.005848;"#c0c0c0"
nisfitongg;1;0;1;141;0.004568;0;0;0;0;0.301423;0.222599;0;"#c0c0c0"
bittergumz;0;1;1;460;0;1;1;1;0;0.649048;0.175717;0;"#c0c0c0"
jianwwbn;2;0;2;460;0.009136;0;0;0;0;0.663637;0.17291;0.005848;"#c0c0c0"
sekjen_kw;0;1;1;536;0;2;0.529412;0.555556;0;0.423118;0.265285;0;"#ffa584"
Labiebjeh;0;2;2;536;0;1;1;1;0;0.466869;0.560693;0.005848;"#ffa584"
orilookstore;0;1;1;461;0;1;1;1;0;0.850608;0.679882;0;"#c0c0c0"
mas2_jawa_;4;0;4;461;0.018272;0;0;0;0;0.86435;0.68328;0.017544;"#c0c0c0"
riwioo;0;2;2;462;0;1;1;1;0;0.270479;0.15607;0.005848;"#c0c0c0"
atzjyunho_;1;0;1;462;0.004568;0;0;0;0;0.29397;0.153352;0;"#c0c0c0"
ypunho;1;0;1;462;0.004568;0;0;0;0;0.256357;0.154666;0;"#c0c0c0"
Heeseunyg;0;2;2;463;0;1;1;1;0;0.567153;0.862071;0.005848;"#c0c0c0"
Jakeu;1;0;1;463;0.004568;0;0;0;0;0.583924;0.874975;0;"#c0c0c0"
Jakeusirmn;1;0;1;463;0.004568;0;0;0;0;0.541288;0.863032;0;"#c0c0c0"
NajibIbu14181;0;3;3;608;0;1;1;1;0;0.249346;0.544247;0.011696;"#00d737"
KompasData;1;0;1;608;0.004568;0;0;0;0;0.201414;0.545551;0;"#00d737"
JimanAndreas;0;11;11;75;0;2;0.55914;0.605769;0;0.562039;0.493478;0.05848;"#00e3ff"
masbagoes_20;1;0;1;75;0.004568;0;0;0;0;0.620938;0.486177;0;"#00e3ff"
dyahayuki;0;1;1;464;0;1;1;1;0;0.234764;0.122636;0;"#c0c0c0"
useNormies;1;0;1;464;0.004568;0;0;0;0;0.24761;0.100224;0;"#c0c0c0"
ayni_fa;0;1;1;465;0;1;1;1;0;0.078312;0.297769;0;"#c0c0c0"
sup_rap_tok;1;0;1;465;0.004568;0;0;0;0;0.092856;0.305075;0;"#c0c0c0"
Puspen_TNI;1;0;1;148;0.004568;0;0;0;0;0.314785;0.300164;0;"#00a7d4"
crysnow07;0;3;3;75;0;2;0.517241;0.533333;0;0.820382;0.4602;0.011696;"#00e3ff"
rerernn;1;0;1;75;0.004568;0;0;0;0;0.847615;0.430335;0;"#00e3ff"
Hideout404;1;0;1;75;0.004568;0;0;0;0;0.859067;0.436556;0;"#00e3ff"
mokutonmon;0;1;1;705;0;1;1;1;0;0.83108;0.662409;0;"#c0c0c0"
UGM_FESS;2;0;2;705;0.009136;0;0;0;0;0.828474;0.649628;0.005848;"#c0c0c0"
mvamih;0;1;1;461;0;1;1;1;0;0.889461;0.691496;0;"#c0c0c0"
LNoorainy;0;1;1;536;0;1;1;1;0;0.388313;0.727082;0;"#ffa584"
kaysah352023;1;0;1;75;0.100953;0;0;0;0;0.819339;0.560326;0;"#00e3ff"
iyabercerita;0;1;1;461;0;1;1;1;0;0.878777;0.702984;0;"#c0c0c0"
iputu_ananda;0;2;2;236;0;1;1;1;0;0.247776;0.809151;0.005848;"#c0c0c0"
iMedKrisna;1;0;1;236;0.004568;0;0;0;0;0.261817;0.816919;0;"#c0c0c0"
Widyawa64704930;0;3;3;537;0;2;0.8;0.875;0;0.272869;0.558394;0.011696;"#c0c0c0"
BarisanPemudaRI;2;0;2;537;0.009136;0;0;0;0;0.297728;0.493326;0.005848;"#c0c0c0"
drakkxen;0;1;1;461;0;1;1;1;0;0.859022;0.668207;0;"#c0c0c0"
sigit_prabawani;0;1;1;227;0;1;1;1;0;0.595756;0.866168;0;"#c0c0c0"
catp00h;0;1;1;480;0;1;1;1;0;0.293511;0.822721;0;"#c0c0c0"
indosatim3;2;0;2;480;0.009136;0;0;0;0;0.261736;0.802475;0.005848;"#c0c0c0"
bumbelbi1999;1;0;1;536;0.019695;0;0;0;0;0.472143;0.259501;0;"#ffa584"
99arsyadsholeh;1;0;1;536;0.019695;0;0;0;0;0.450326;0.274825;0;"#ffa584"
arman451;0;1;1;536;0;1;1;1;0;0.362453;0.231788;0;"#ffa584"
Opposite6888;3;0;3;536;0.013704;0;0;0;0;0.392642;0.28094;0.011696;"#ffa584"
pmd_sehat;0;1;1;466;0;1;1;1;0;0.465903;0.026588;0;"#c0c0c0"
cholilnafis;1;0;1;466;0.004568;0;0;0;0;0.477182;0.034425;0;"#c0c0c0"
KalbarOnline;1;0;1;246;0.004568;0;0;0;0;0.532673;0.37228;0;"#35b3ff"
kaimalhue;0;1;1;467;0;1;1;1;0;0.952898;0.366903;0;"#c0c0c0"
venomgaggedme;1;0;1;467;0.004568;0;0;0;0;0.951363;0.379519;0;"#c0c0c0"
BudiDarlung;0;1;1;75;0;2;0.505882;0.511628;0;0.872143;0.570376;0;"#00e3ff"
SA51sam;0;3;3;536;0;1;1;1;0;0.433338;0.329304;0.011696;"#ffa584"
realDonaldTrump;2;0;2;536;0.009136;0;0;0;0;0.416752;0.293848;0.005848;"#ffa584"
GStidy;0;1;1;468;0;1;1;1;0;0.925224;0.389538;0;"#c0c0c0"
yudiharahap46;1;0;1;468;0.004568;0;0;0;0;0.946897;0.405827;0;"#c0c0c0"
Nasya_siAnasya;0;1;1;469;0;1;1;1;0;0.501909;0.091803;0;"#c0c0c0"
StevianaDv;1;0;1;469;0.004568;0;0;0;0;0.49399;0.068649;0;"#c0c0c0"
dydy010101;0;2;2;536;0;2;0.625;0.7;0;0.635003;0.432786;0.005848;"#ffa584"
akuntwiter968;1;3;4;536;0.004568;1;1;1;0;0.580282;0.378494;0.017544;"#ffa584"
ssulyoonn;0;1;1;470;0;1;1;1;0;0.218013;0.087693;0;"#c0c0c0"
tsurubc;1;0;1;470;0.004568;0;0;0;0;0.217483;0.101482;0;"#c0c0c0"
_____somahita;0;1;1;618;0;1;1;1;0;0.723638;0.650251;0;"#ff56b5"
LylySophie1;0;3;3;536;0;1;1;1;0;0.423821;0.339542;0.011696;"#ffa584"
vrusty_;0;2;2;370;0;2;0.75;0.833333;0;0.494267;0.785628;0.005848;"#c0c0c0"
rakyatwakannda;1;0;1;370;0.004568;0;0;0;0;0.521609;0.817283;0;"#c0c0c0"
enoliska_;3;1;4;370;0.013704;1;1;1;0;0.462013;0.729697;0.017544;"#c0c0c0"
chaewonssera;0;1;1;471;0;1;1;1;0;0.271626;0.917726;0;"#c0c0c0"
HeavenlyPuella;1;0;1;471;0.004568;0;0;0;0;0.26062;0.908251;0;"#c0c0c0"
mxgxpxtrx;0;1;1;472;0;1;1;1;0;0.44712;0.015966;0;"#c0c0c0"
addinanurulf;1;0;1;472;0.004568;0;0;0;0;0.467567;0.001462;0;"#c0c0c0"
Arwani_DGabriel;0;1;1;473;0;1;1;1;0;0.998589;0.512318;0;"#c0c0c0"
istrinyadilan;1;0;1;473;0.004568;0;0;0;0;0.984807;0.505734;0;"#c0c0c0"
lilyaianthemum;0;1;1;474;0;1;1;1;0;0.041961;0.383849;0;"#c0c0c0"
yanhouzi;1;0;1;474;0.004568;0;0;0;0;0.028009;0.383597;0;"#c0c0c0"
junmkook;0;1;1;475;0;1;1;1;0;0.967364;0.667712;0;"#c0c0c0"
zinter;1;0;1;475;0.004568;0;0;0;0;0.953372;0.673738;0;"#c0c0c0"
hitamitu;0;1;1;476;0;1;1;1;0;0.307393;0.898928;0;"#c0c0c0"
butaleon;1;0;1;476;0.004568;0;0;0;0;0.297728;0.914647;0;"#c0c0c0"
kimykimy112001;0;4;4;536;0;1;1;1;0;0.441317;0.486095;0.017544;"#ffa584"
K7_m0en;1;0;1;536;0.004568;0;0;0;0;0.395102;0.515513;0;"#ffa584"
cgitlali;0;1;1;477;0;1;1;1;0;0.848778;0.37592;0;"#c0c0c0"
cipyok;1;0;1;477;0.004568;0;0;0;0;0.859546;0.387229;0;"#c0c0c0"
anamoelya;0;1;1;478;0;1;1;1;0;0.892106;0.651504;0;"#c0c0c0"
yeeeerika;1;0;1;478;0.004568;0;0;0;0;0.907204;0.660446;0;"#c0c0c0"
brownisyou_;0;3;3;148;0;1;1;1;0;0.183454;0.521515;0.011696;"#00a7d4"
nonmatchalant;1;0;1;148;0.004568;0;0;0;0;0.163404;0.502136;0;"#00a7d4"
patragumala;5;0;5;148;0.02284;0;0;0;0;0.232706;0.550201;0.023392;"#00a7d4"
kadeharakzuha;1;0;1;148;0.004568;0;0;0;0;0.142988;0.517902;0;"#00a7d4"
aliciaaarn;1;0;1;75;0.100953;0;0;0;0;0.859543;0.482884;0;"#00e3ff"
novianms;0;1;1;479;0;1;1;1;0;0.917379;0.690028;0;"#c0c0c0"
abyanard;1;0;1;479;0.004568;0;0;0;0;0.923486;0.704038;0;"#c0c0c0"
satriarijaya;0;1;1;536;0;1;1;1;0;0.620182;0.525342;0;"#ffa584"
Eka_OJI01;1;0;1;75;0.100953;0;0;0;0;0.809814;0.495151;0;"#00e3ff"
meilisaaa_;0;1;1;75;0;2;0.505882;0.511628;0;0.816986;0.59166;0;"#00e3ff"
zharifanny;0;2;2;480;0;1;1;1;0;0.236484;0.758773;0.005848;"#c0c0c0"
Fithawardani;0;2;2;75;0;2;0.511628;0.522727;0;0.816845;0.609742;0.005848;"#00e3ff"
micinology;1;0;1;75;0.004568;0;0;0;0;0.819513;0.638312;0;"#00e3ff"
creamerlattee;0;1;1;481;0;1;1;1;0;0.968282;0.569345;0;"#c0c0c0"
hyperkarry;1;0;1;481;0.004568;0;0;0;0;0.983668;0.56427;0;"#c0c0c0"
robynsatyawan;0;1;1;344;0;1;1;1;0;0.398789;0.396755;0;"#00c381"
txtdaritaxpayer;5;0;5;370;0.02284;0;0;0;0;0.362017;0.627597;0.023392;"#c0c0c0"
inganggita;1;0;1;39;0.013354;0;0;0;0;0.206822;0.484613;0;"#7cce00"
curvboyzzz;0;1;1;301;0;1;1;1;0;0.837474;0.674571;0;"#c0c0c0"
pentolhisteria1;1;1;2;141;0.004568;1;1;1;0;0.328124;0.193146;0.005848;"#c0c0c0"
tiyanangger;0;1;1;114;0;1;1;1;0;0.679491;0.09387;0;"#c0c0c0"
narawikoko;0;1;1;482;0;1;1;1;0;0.839773;0.805649;0;"#c0c0c0"
bearHANNNAN;1;0;1;482;0.004568;0;0;0;0;0.85179;0.797945;0;"#c0c0c0"
DellaAndriyani4;0;1;1;75;0;2;0.505882;0.511628;0;0.838791;0.573945;0;"#00e3ff"
heypoo9;0;1;1;536;0;1;1;1;0;0.342715;0.490696;0;"#ffa584"
garudatvnews;1;0;1;344;0.004568;0;0;0;0;0.466878;0.577615;0;"#00c381"
UzumakiYuuki1;0;1;1;344;0;1;1;1;0;0.533986;0.162079;0;"#00c381"
muannas_alaidid;2;0;2;344;0.009136;0;0;0;0;0.521978;0.196455;0.005848;"#00c381"
pis_yang;0;1;1;141;0;1;1;1;0;0.271828;0.269738;0;"#c0c0c0"
from_yroungk;0;1;1;483;0;1;1;1;0;0.970367;0.517032;0;"#c0c0c0"
aesgxelle;1;0;1;483;0.004568;0;0;0;0;0.984952;0.519474;0;"#c0c0c0"
Eighxtyone;0;1;1;484;0;1;1;1;0;0.441748;0.948645;0;"#c0c0c0"
sisilainpetrik;1;0;1;484;0.004568;0;0;0;0;0.431863;0.938601;0;"#c0c0c0"
